series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,52.75820029,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,75.61361207,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,75.55290875,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,591,C,Panama,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,127.81602864,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,598,C,Papua New Guinea,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,93.10844584,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,62.35727078,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,95.67301617,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,206.57827966,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,24.0010313,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,40.49556403,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,99.5233355,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,94.44521462,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,690,C,Seychelles,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,20.18431403,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,690,C,Seychelles,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,32.29665072,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,36.60245184,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,32.66475645,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,48.87255431,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,37.41176471,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,57.80992086,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,59.09497635,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,38.90002706,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,45.64173294,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,54.86231579,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,45.26101087,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,69.2158747,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,67.85484607,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,36.67340607,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,76.20232868,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,50.97761615,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,39.20876853,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,57.78576432,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,53.76235767,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,1991,A,0,199152,01/01/1991,M,Imports,1,Total,0,World,2000,,42.90120678,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,1991,A,0,199152,01/01/1991,X,Exports,1,Total,0,World,2000,,56.03892577,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,45.63197256,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,52.91228123,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,57.80941083,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,47.72923502,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,59.12301657,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,61.40556677,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,65.29976642,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,60.12554928,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,102.89461033,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,73.13166544,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,68.38423825,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,47.60986498,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,48.48415053,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,54.12934777,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,52.86807319,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,65.75933194,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,66.0575825,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,212,C,Dominica,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,112.96955891,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,243.3188149,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,99.81210261,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,49.51658327,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,59.90392157,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,51.07662642,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,53.37191891,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,67.22891566,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,56.12482548,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,300,C,Greece,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,59.98136567,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,300,C,Greece,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,50.57005529,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,328,C,Guyana,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,53.88568759,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,340,C,Honduras,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,101.12407404,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,344,C,"China, Hong Kong SAR",1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,55.7312253,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,344,C,"China, Hong Kong SAR",1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,55.09803922,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,348,C,Hungary,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,39.04379195,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,348,C,Hungary,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,32.82042532,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,62.22042303,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,73.58874385,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,360,C,Indonesia,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,67.56803594,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,30.25548023,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,38.67664473,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,41.99236839,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,50.39397587,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,66.3181116,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,70.6202427,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,388,C,Jamaica,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,88.16638646,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,61.8989148,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,78.55789623,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,400,C,Jordan,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,81.78453732,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,400,C,Jordan,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,67.20284879,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,410,C,"Korea, Republic of",1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,45.69996062,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,410,C,"Korea, Republic of",1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,29.00003109,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,434,C,Libya,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,132.45,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,434,C,Libya,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,165.86,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,458,C,Malaysia,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,85.25754885,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,480,C,Mauritius,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,80.6138098,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,480,C,Mauritius,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,76.98118343,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,490,C,"Other Asia, nes",1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,61.72236047,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,490,C,"Other Asia, nes",1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,65.04141406,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,77.68523173,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,69.9817399,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,49.72079161,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,49.0332485,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,62.17880731,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,70.97530282,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,62.66960868,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,54.67783069,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,88.50301141,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,82.57311104,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,591,C,Panama,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,128.73863949,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,598,C,Papua New Guinea,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,107.21001086,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,65.38871883,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,63.12306433,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,99.17571671,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,28.69895264,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,43.1911967,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,111.32030323,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,100.46614795,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,690,C,Seychelles,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,18.83242076,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,690,C,Seychelles,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,36.32013919,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,39.05429072,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,40.40114613,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,51.92567334,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,40.70588235,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,60.5724162,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,62.33755166,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,40.85828324,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,49.17504755,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,54.12687719,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,45.83976871,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,72.52897905,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,64.90297053,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,41.09644178,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,81.99084562,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,52.49141505,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,39.69570805,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,59.21943714,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,57.29430676,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,1992,A,0,199252,01/01/1992,M,Imports,1,Total,0,World,2000,,46.37503314,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,1992,A,0,199252,01/01/1992,X,Exports,1,Total,0,World,2000,,59.49233954,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,48.80430506,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,61.31216521,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,61.44721234,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,50.37126576,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,57.63641457,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,60.94781462,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,65.92706982,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,64.17124922,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,93.81752843,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,83.78446,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,74.70543463,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,53.42575652,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,52.98474786,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,63.21968983,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,60.5213874,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,60.86808996,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,64.15663882,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,212,C,Dominica,1993,A,0,199352,01/01/1993,X,Exports,1,Total,0,World,2000,,110.28536484,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,1993,A,0,199352,01/01/1993,M,Imports,1,Total,0,World,2000,,163.4526274,,Q,Volume,A,Actual
